,,,
Data collected at Mon Jul 27 09:29:18 2020,,,
,,,
TEST RESULT FOR REFERENCE (HTTP),,,
Site,Accessible,CensorType,URL
stackoverflow.com,,,http://www.stackoverflow.com/
udemy.com,,,http://www.udemy.com/
archive.org,,,http://www.archive.org/
coursera.org,,,http://www.coursera.org/
nlm.nih.gov,,,http://www.nlm.nih.gov/
goodreads.com,,,http://www.goodreads.com/
thesaurus.com,,,http://www.thesaurus.com/
cambridge.org,,,http://www.cambridge.org/
blackboard.com,,,http://www.blackboard.com/
dictionary.cambridge.org,,,http://www.dictionary.cambridge.org/
investopedia.com,,,http://www.investopedia.com/
mit.edu,,,http://www.mit.edu/
wordreference.com,,,http://www.wordreference.com/
elsevier.com,,,http://www.elsevier.com/
harvard.edu,,,http://www.harvard.edu/
edx.org,,,http://www.edx.org/
merriam-webster.com,,,http://www.merriam-webster.com/
thefreedictionary.com,,,http://www.thefreedictionary.com/
wiktionary.org,,,http://www.wiktionary.org/
urbandictionary.com,,,http://www.urbandictionary.com/
jhu.edu,,,http://www.jhu.edu/
britannica.com,,,http://www.britannica.com/
jnu.edu.cn,,,http://www.jnu.edu.cn/
ed.gov,,,http://www.ed.gov/
yourdictionary.com,,,http://www.yourdictionary.com/
linguee.com,,,http://www.linguee.com/
stanford.edu,,,http://www.stanford.edu/
szu.edu.cn,,,http://www.szu.edu.cn/
oup.com,,,http://www.oup.com/
whitepages.com,,,http://www.whitepages.com/
turnitin.com,,,http://www.turnitin.com/
udacity.com,,,http://www.udacity.com/
answers.yahoo.com,,,http://www.answers.yahoo.com/
collegeboard.org,,,http://www.collegeboard.org/
mapquest.com,,,http://www.mapquest.com/
du.ac.in,,,http://www.du.ac.in/
faradars.org,,,http://www.faradars.org/
sjtu.edu.cn,,,http://www.sjtu.edu.cn/
howstuffworks.com,,,http://www.howstuffworks.com/
tableau.com,,,http://www.tableau.com/
berkeley.edu,,,http://www.berkeley.edu/
ecollege.com,,,http://www.ecollege.com/
en.wiktionary.org,,,http://www.en.wiktionary.org/
spanishdict.com,,,http://www.spanishdict.com/
mindmeister.com,,,http://www.mindmeister.com/
psu.edu,,,http://www.psu.edu/
yellowpages.com,,,http://www.yellowpages.com/
tureng.com,,,http://www.tureng.com/
cornell.edu,,,http://www.cornell.edu/
lynda.com,,,http://www.lynda.com/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
0,0,0,0,0
,,,
TEST RESULT FOR REFERENCE (HTTPS),,,
Site,Accessible,CensorType,URL
stackoverflow.com,X,TCP,https://www.stackoverflow.com/
udemy.com,X,TCP,https://www.udemy.com/
archive.org,X,TCP,https://www.archive.org/
coursera.org,X,DNS,https://www.coursera.org/
nlm.nih.gov,X,DNS,https://www.nlm.nih.gov/
goodreads.com,X,TCP,https://www.goodreads.com/
thesaurus.com,X,DNS,https://www.thesaurus.com/
cambridge.org,X,TCP,https://www.cambridge.org/
blackboard.com,X,TCP,https://www.blackboard.com/
dictionary.cambridge.org,X,TCP,https://www.dictionary.cambridge.org/
investopedia.com,X,DNS,https://www.investopedia.com/
mit.edu,X,DNS,https://www.mit.edu/
wordreference.com,X,TCP,https://www.wordreference.com/
elsevier.com,X,DNS,https://www.elsevier.com/
harvard.edu,X,TCP,https://www.harvard.edu/
edx.org,X,TCP,https://www.edx.org/
merriam-webster.com,X,DNS,https://www.merriam-webster.com/
thefreedictionary.com,X,DNS,https://www.thefreedictionary.com/
wiktionary.org,X,TCP,https://www.wiktionary.org/
urbandictionary.com,X,DNS,https://www.urbandictionary.com/
jhu.edu,X,DNS,https://www.jhu.edu/
britannica.com,X,TCP,https://www.britannica.com/
jnu.edu.cn,X,DNS,https://www.jnu.edu.cn/
ed.gov,X,TCP,https://www.ed.gov/
yourdictionary.com,X,DNS,https://www.yourdictionary.com/
linguee.com,X,TCP,https://www.linguee.com/
stanford.edu,X,TCP,https://www.stanford.edu/
szu.edu.cn,X,TCP,https://www.szu.edu.cn/
oup.com,X,TCP,https://www.oup.com/
whitepages.com,X,TCP,https://www.whitepages.com/
turnitin.com,X,DNS,https://www.turnitin.com/
udacity.com,X,TCP,https://www.udacity.com/
answers.yahoo.com,X,DNS,https://www.answers.yahoo.com/
collegeboard.org,X,DNS,https://www.collegeboard.org/
mapquest.com,X,TCP,https://www.mapquest.com/
du.ac.in,X,TCP,https://www.du.ac.in/
faradars.org,X,UNK,https://www.faradars.org/
sjtu.edu.cn,X,TCP,https://www.sjtu.edu.cn/
howstuffworks.com,X,DNS,https://www.howstuffworks.com/
tableau.com,X,DNS,https://www.tableau.com/
berkeley.edu,X,TCP,https://www.berkeley.edu/
ecollege.com,X,UNK,https://www.ecollege.com/
en.wiktionary.org,X,UNK,https://www.en.wiktionary.org/
spanishdict.com,X,TCP,https://www.spanishdict.com/
mindmeister.com,X,TCP,https://www.mindmeister.com/
psu.edu,X,TCP,https://www.psu.edu/
yellowpages.com,X,TCP,https://www.yellowpages.com/
tureng.com,X,TCP,https://www.tureng.com/
cornell.edu,X,TCP,https://www.cornell.edu/
lynda.com,X,TCP,https://www.lynda.com/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
0,17,0,30,3
