,,,
Data collected at Mon Jul 27 09:31:08 2020,,,
,,,
TEST RESULT FOR HOME (HTTP),,,
Site,Accessible,CensorType,URL
finance.yahoo.com,O,,http://www.finance.yahoo.com/
cnbc.com,O,,http://www.cnbc.com/
yelp.com,O,,http://www.yelp.com/
irs.gov,O,,http://www.irs.gov/
marketwatch.com,O,,http://www.marketwatch.com/
gsmarena.com,O,,http://www.gsmarena.com/
digitaltrends.com,O,,http://www.digitaltrends.com/
theverge.com,O,,http://www.theverge.com/
engadget.com,O,,http://www.engadget.com/
allrecipes.com,O,,http://www.allrecipes.com/
fool.com,O,,http://www.fool.com/
trustpilot.com,O,,http://www.trustpilot.com/
tomsguide.com,O,,http://www.tomsguide.com/
kbb.com,X,DNS,http://www.kbb.com/
gizmodo.com,O,,http://www.gizmodo.com/
tomshardware.com,O,,http://www.tomshardware.com/
instructables.com,O,,http://www.instructables.com/
bbb.org,O,,http://www.bbb.org/
bankrate.com,O,,http://www.bankrate.com/
edmunds.com,X,UNK,http://www.edmunds.com/
goodhousekeeping.com,O,,http://www.goodhousekeeping.com/
money.cnn.com,O,,http://www.money.cnn.com/
ssa.gov,O,,http://www.ssa.gov/
carfax.com,X,HTTP,http://www.carfax.com/
babycenter.com,O,,http://www.babycenter.com/
thespruce.com,O,,http://www.thespruce.com/
travel.state.gov,O,,http://www.travel.state.gov/
food.com,O,,http://www.food.com/
dpreview.com,O,,http://www.dpreview.com/
thekitchn.com,O,,http://www.thekitchn.com/
lifehack.org,O,,http://www.lifehack.org/
thespruceeats.com,O,,http://www.thespruceeats.com/
consumerreports.org,O,,http://www.consumerreports.org/
bonappetit.com,O,,http://www.bonappetit.com/
youneedabudget.com,O,,http://www.youneedabudget.com/
fixya.com,O,,http://www.fixya.com/
countryliving.com,O,,http://www.countryliving.com/
bhg.com,O,,http://www.bhg.com/
food.ndtv.com,X,UNK,http://www.food.ndtv.com/
apartmenttherapy.com,O,,http://www.apartmenttherapy.com/
realsimple.com,O,,http://www.realsimple.com/
ehow.com,X,UNK,http://www.ehow.com/
marthastewart.com,O,,http://www.marthastewart.com/
bobvila.com,O,,http://www.bobvila.com/
parents.com,O,,http://www.parents.com/
gardeningknowhow.com,O,,http://www.gardeningknowhow.com/
hgtv.com,O,,http://www.hgtv.com/
foodandwine.com,O,,http://www.foodandwine.com/
care.com,X,DNS,http://www.care.com/
cafemom.com,O,,http://www.cafemom.com/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
44,2,1,0,3
,,,
TEST RESULT FOR HOME (HTTPS),,,
Site,Accessible,CensorType,URL
finance.yahoo.com,O,,https://www.finance.yahoo.com/
cnbc.com,O,,https://www.cnbc.com/
yelp.com,O,,https://www.yelp.com/
irs.gov,O,,https://www.irs.gov/
marketwatch.com,O,,https://www.marketwatch.com/
gsmarena.com,O,,https://www.gsmarena.com/
digitaltrends.com,O,,https://www.digitaltrends.com/
theverge.com,O,,https://www.theverge.com/
engadget.com,O,,https://www.engadget.com/
allrecipes.com,O,,https://www.allrecipes.com/
fool.com,O,,https://www.fool.com/
trustpilot.com,O,,https://www.trustpilot.com/
tomsguide.com,O,,https://www.tomsguide.com/
kbb.com,X,DNS,https://www.kbb.com/
gizmodo.com,O,,https://www.gizmodo.com/
tomshardware.com,O,,https://www.tomshardware.com/
instructables.com,O,,https://www.instructables.com/
bbb.org,O,,https://www.bbb.org/
bankrate.com,O,,https://www.bankrate.com/
edmunds.com,X,UNK,https://www.edmunds.com/
goodhousekeeping.com,O,,https://www.goodhousekeeping.com/
money.cnn.com,O,,https://www.money.cnn.com/
ssa.gov,O,,https://www.ssa.gov/
carfax.com,X,HTTP,https://www.carfax.com/
babycenter.com,O,,https://www.babycenter.com/
thespruce.com,O,,https://www.thespruce.com/
travel.state.gov,O,,https://www.travel.state.gov/
food.com,O,,https://www.food.com/
dpreview.com,O,,https://www.dpreview.com/
thekitchn.com,O,,https://www.thekitchn.com/
lifehack.org,O,,https://www.lifehack.org/
thespruceeats.com,O,,https://www.thespruceeats.com/
consumerreports.org,O,,https://www.consumerreports.org/
bonappetit.com,O,,https://www.bonappetit.com/
youneedabudget.com,O,,https://www.youneedabudget.com/
fixya.com,O,,https://www.fixya.com/
countryliving.com,O,,https://www.countryliving.com/
bhg.com,O,,https://www.bhg.com/
food.ndtv.com,X,UNK,https://www.food.ndtv.com/
apartmenttherapy.com,O,,https://www.apartmenttherapy.com/
realsimple.com,O,,https://www.realsimple.com/
ehow.com,X,UNK,https://www.ehow.com/
marthastewart.com,O,,https://www.marthastewart.com/
bobvila.com,O,,https://www.bobvila.com/
parents.com,O,,https://www.parents.com/
gardeningknowhow.com,O,,https://www.gardeningknowhow.com/
hgtv.com,O,,https://www.hgtv.com/
foodandwine.com,O,,https://www.foodandwine.com/
care.com,X,DNS,https://www.care.com/
cafemom.com,O,,https://www.cafemom.com/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
44,2,1,0,3
