,,,
Data collected at Mon Jul 27 09:31:13 2020,,,
,,,
TEST RESULT FOR REFERENCE (HTTP),,,
Site,Accessible,CensorType,URL
stackoverflow.com,O,,http://www.stackoverflow.com/
udemy.com,O,,http://www.udemy.com/
archive.org,O,,http://www.archive.org/
coursera.org,O,,http://www.coursera.org/
nlm.nih.gov,O,,http://www.nlm.nih.gov/
goodreads.com,O,,http://www.goodreads.com/
thesaurus.com,O,,http://www.thesaurus.com/
cambridge.org,O,,http://www.cambridge.org/
blackboard.com,O,,http://www.blackboard.com/
investopedia.com,O,,http://www.investopedia.com/
dictionary.cambridge.org,O,,http://www.dictionary.cambridge.org/
mit.edu,O,,http://www.mit.edu/
wordreference.com,O,,http://www.wordreference.com/
elsevier.com,O,,http://www.elsevier.com/
edx.org,O,,http://www.edx.org/
harvard.edu,O,,http://www.harvard.edu/
merriam-webster.com,O,,http://www.merriam-webster.com/
thefreedictionary.com,O,,http://www.thefreedictionary.com/
wiktionary.org,O,,http://www.wiktionary.org/
urbandictionary.com,O,,http://www.urbandictionary.com/
jhu.edu,O,,http://www.jhu.edu/
britannica.com,O,,http://www.britannica.com/
ed.gov,O,,http://www.ed.gov/
jnu.edu.cn,O,,http://www.jnu.edu.cn/
stanford.edu,O,,http://www.stanford.edu/
yourdictionary.com,O,,http://www.yourdictionary.com/
linguee.com,O,,http://www.linguee.com/
szu.edu.cn,O,,http://www.szu.edu.cn/
oup.com,O,,http://www.oup.com/
turnitin.com,O,,http://www.turnitin.com/
whitepages.com,O,,http://www.whitepages.com/
answers.yahoo.com,O,,http://www.answers.yahoo.com/
faradars.org,O,,http://www.faradars.org/
du.ac.in,O,,http://www.du.ac.in/
udacity.com,O,,http://www.udacity.com/
mapquest.com,O,,http://www.mapquest.com/
ecollege.com,O,,http://www.ecollege.com/
howstuffworks.com,O,,http://www.howstuffworks.com/
spanishdict.com,O,,http://www.spanishdict.com/
berkeley.edu,O,,http://www.berkeley.edu/
collegeboard.org,O,,http://www.collegeboard.org/
en.wiktionary.org,X,UNK,http://www.en.wiktionary.org/
psu.edu,O,,http://www.psu.edu/
mindmeister.com,O,,http://www.mindmeister.com/
sjtu.edu.cn,O,,http://www.sjtu.edu.cn/
tableau.com,O,,http://www.tableau.com/
tureng.com,O,,http://www.tureng.com/
yellowpages.com,X,DNS,http://www.yellowpages.com/
cornell.edu,O,,http://www.cornell.edu/
powerthesaurus.org,O,,http://www.powerthesaurus.org/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
48,1,0,0,1
,,,
TEST RESULT FOR REFERENCE (HTTPS),,,
Site,Accessible,CensorType,URL
stackoverflow.com,O,,https://www.stackoverflow.com/
udemy.com,O,,https://www.udemy.com/
archive.org,O,,https://www.archive.org/
coursera.org,O,,https://www.coursera.org/
nlm.nih.gov,O,,https://www.nlm.nih.gov/
goodreads.com,O,,https://www.goodreads.com/
thesaurus.com,O,,https://www.thesaurus.com/
cambridge.org,O,,https://www.cambridge.org/
blackboard.com,O,,https://www.blackboard.com/
investopedia.com,O,,https://www.investopedia.com/
dictionary.cambridge.org,O,,https://www.dictionary.cambridge.org/
mit.edu,O,,https://www.mit.edu/
wordreference.com,O,,https://www.wordreference.com/
elsevier.com,O,,https://www.elsevier.com/
edx.org,O,,https://www.edx.org/
harvard.edu,O,,https://www.harvard.edu/
merriam-webster.com,O,,https://www.merriam-webster.com/
thefreedictionary.com,O,,https://www.thefreedictionary.com/
wiktionary.org,O,,https://www.wiktionary.org/
urbandictionary.com,O,,https://www.urbandictionary.com/
jhu.edu,O,,https://www.jhu.edu/
britannica.com,O,,https://www.britannica.com/
ed.gov,O,,https://www.ed.gov/
jnu.edu.cn,O,,https://www.jnu.edu.cn/
stanford.edu,O,,https://www.stanford.edu/
yourdictionary.com,O,,https://www.yourdictionary.com/
linguee.com,O,,https://www.linguee.com/
szu.edu.cn,O,,https://www.szu.edu.cn/
oup.com,O,,https://www.oup.com/
turnitin.com,O,,https://www.turnitin.com/
whitepages.com,O,,https://www.whitepages.com/
answers.yahoo.com,O,,https://www.answers.yahoo.com/
faradars.org,X,UNK,https://www.faradars.org/
du.ac.in,O,,https://www.du.ac.in/
udacity.com,O,,https://www.udacity.com/
mapquest.com,O,,https://www.mapquest.com/
ecollege.com,X,UNK,https://www.ecollege.com/
howstuffworks.com,O,,https://www.howstuffworks.com/
spanishdict.com,O,,https://www.spanishdict.com/
berkeley.edu,O,,https://www.berkeley.edu/
collegeboard.org,O,,https://www.collegeboard.org/
en.wiktionary.org,X,UNK,https://www.en.wiktionary.org/
psu.edu,O,,https://www.psu.edu/
mindmeister.com,O,,https://www.mindmeister.com/
sjtu.edu.cn,O,,https://www.sjtu.edu.cn/
tableau.com,O,,https://www.tableau.com/
tureng.com,O,,https://www.tureng.com/
yellowpages.com,X,DNS,https://www.yellowpages.com/
cornell.edu,O,,https://www.cornell.edu/
powerthesaurus.org,O,,https://www.powerthesaurus.org/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
46,1,0,0,3
